SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2583828,261329,-95,10.0,7.0,Active,0,0
2263255,113575,-26,7.0,0.0,Active,43,0
1517471,202877,-20,12.0,3.0,Active,0,0
1697095,179613,-43,10.0,7.0,Active,0,0
2523065,167451,-72,7.0,0.0,Completed,0,0
2647756,141544,-92,6.0,0.0,Active,0,0
1869876,164521,-49,10.0,0.0,Completed,0,0
2784974,303143,-12,12.0,9.0,Active,0,0
2395038,442291,-33,5.0,2.0,Active,0,0
1368475,242444,-23,36.0,29.0,Active,0,0
2687151,293320,-21,24.0,16.0,Active,0,0
1082280,370296,-52,5.0,0.0,Active,0,0
1923279,161620,-54,10.0,9.0,Active,0,0
2040286,117102,-56,10.0,0.0,Active,0,0
1194230,387574,-8,12.0,10.0,Active,0,0
2703317,359767,-9,36.0,29.0,Active,0,0
1845701,169707,-12,12.0,5.0,Active,0,0
1179764,263657,-16,54.0,48.0,Active,0,0
1306043,334110,-7,12.0,10.0,Active,0,0
1276410,211602,-43,10.0,0.0,Completed,0,0
1752753,425228,-17,12.0,2.0,Active,0,0
2778397,364251,-28,12.0,1.0,Active,0,0
1602929,425605,-84,6.0,5.0,Active,0,0
1974882,196939,-4,12.0,1.0,Active,0,0
1058986,413824,-79,5.0,2.0,Active,0,0
1413481,361357,-7,12.0,7.0,Active,0,0
1864812,339191,-31,24.0,24.0,Signed,0,0
2499646,419437,-23,60.0,59.0,Active,0,0
2631882,376704,-72,11.0,6.0,Active,0,0
1075457,122589,-12,48.0,37.0,Active,0,0
2543438,184263,-77,10.0,7.0,Active,0,0
2560295,363479,-86,12.0,10.0,Active,0,0
2292310,395057,-25,15.0,0.0,Active,0,0
1672282,257895,-48,4.0,0.0,Completed,0,0
1773477,353988,-17,3.0,0.0,Completed,0,0
1597828,363228,-65,9.0,2.0,Active,0,0
1284694,247678,-18,24.0,8.0,Active,0,0
1455697,284271,-4,12.0,11.0,Active,0,0
2399144,442418,-86,12.0,3.0,Active,0,0
1415552,108136,-93,7.0,2.0,Active,0,0
2639756,339047,-59,24.0,6.0,Active,0,0
2588224,390697,-47,12.0,5.0,Active,0,0
1464208,192750,-6,8.0,0.0,Completed,0,0
2179800,270054,-92,9.0,3.0,Active,1,1
2314064,334988,-1,60.0,48.0,Active,0,0
1305677,444887,-51,60.0,60.0,Active,0,0
1281457,357075,-11,18.0,15.0,Active,0,0
1305243,409397,-33,10.0,5.0,Active,0,0
1836835,213157,-23,48.0,33.0,Active,0,0
2526734,299549,-19,12.0,10.0,Active,0,0
1231672,215941,-27,12.0,10.0,Active,0,0
2069523,269128,-5,36.0,12.0,Active,0,0
2749781,352581,-57,12.0,6.0,Active,0,0
1118401,271355,-20,60.0,50.0,Active,0,0
2538898,108838,-16,18.0,9.0,Active,0,0
2691252,314193,-92,10.0,0.0,Active,0,0
2791027,323634,-43,18.0,3.0,Active,0,0
2330893,272818,-22,18.0,15.0,Active,0,0
1592993,110802,-74,7.0,0.0,Completed,0,0
1894168,404241,-91,8.0,4.0,Active,0,0
2562251,129481,-19,18.0,4.0,Active,0,0
2000601,127880,-16,12.0,9.0,Active,0,0
1362261,297725,-33,36.0,33.0,Active,0,0
1873691,134690,-19,24.0,19.0,Active,0,0
2484133,438994,-24,12.0,6.0,Active,0,0
1265978,152310,-5,49.0,35.0,Active,0,0
1169240,148600,-59,8.0,1.0,Active,0,0
1065187,172850,-16,12.0,5.0,Active,3,3
1028339,289652,-91,12.0,9.0,Active,0,0
2551817,255503,-33,6.0,1.0,Active,0,0
1725834,282503,-41,18.0,17.0,Active,0,0
1870361,255560,-35,8.0,0.0,Active,152,0
1160318,168031,-32,6.0,4.0,Active,0,0
2465045,413357,-51,12.0,11.0,Active,0,0
1542809,451906,-38,8.0,2.0,Active,0,0
1956529,446911,-5,18.0,11.0,Active,0,0
1864658,350084,-95,12.0,11.0,Active,0,0
1784770,336565,-6,24.0,20.0,Active,0,0
2594557,302001,-10,24.0,11.0,Active,0,0
2320983,245439,-16,12.0,6.0,Active,0,0
1033985,303642,-52,47.0,15.0,Active,0,0
1085565,253983,-14,12.0,8.0,Active,0,0
1254966,142204,-55,12.0,6.0,Active,0,0
1609685,386687,-50,6.0,0.0,Active,0,0
2746633,213503,-70,6.0,4.0,Active,0,0
1264066,452530,-81,6.0,5.0,Active,0,0
2234402,147928,-29,12.0,12.0,Active,0,0
1481029,219316,-42,12.0,8.0,Active,0,0
1692375,187220,-20,24.0,8.0,Active,0,0
2377991,246601,-17,10.0,6.0,Active,0,0
2712276,232117,-56,12.0,6.0,Active,0,0
1475306,188956,-73,12.0,8.0,Active,0,0
2214467,181449,-89,8.0,1.0,Active,0,0
1677981,274030,-19,24.0,14.0,Active,0,0
2598283,257718,-52,18.0,15.0,Active,0,0
2738255,206289,-16,24.0,15.0,Active,0,0
2676074,386254,-29,24.0,14.0,Active,1,1
2574780,445183,-36,2.0,0.0,Completed,0,0
2016854,343209,-3,48.0,46.0,Active,0,0
1503601,200395,-25,6.0,4.0,Active,0,0
1719445,265881,-21,36.0,18.0,Active,0,0
2409138,183524,-12,12.0,9.0,Active,0,0
1561006,151670,-11,12.0,9.0,Active,0,0
2086887,361974,-12,5.0,0.0,Completed,0,0
1698228,360170,-21,18.0,11.0,Active,0,0
1645056,210299,-13,18.0,10.0,Active,0,0
1849776,126369,-31,12.0,11.0,Active,0,0
1856429,339277,-44,12.0,5.0,Active,0,0
1151167,146877,-77,18.0,7.0,Active,0,0
2457983,347864,-9,24.0,17.0,Active,0,0
2411621,439746,-51,6.0,3.0,Active,0,0
1811309,379299,-81,6.0,2.0,Active,0,0
2570441,312505,-25,4.0,0.0,Completed,0,0
2354970,343142,-79,12.0,6.0,Active,0,0
1687940,286662,-68,12.0,0.0,Active,139,0
1767684,268657,-68,10.0,2.0,Active,0,0
1183695,259618,-16,30.0,19.0,Active,0,0
2305715,354643,-15,12.0,7.0,Active,0,0
2533310,418183,-15,12.0,6.0,Active,0,0
1575102,313054,-44,10.0,0.0,Demand,2770,0
1055083,253557,-26,24.0,21.0,Active,0,0
2499986,239487,-12,12.0,0.0,Active,99,0
1152587,192136,-33,8.0,0.0,Completed,0,0
1075199,397038,-72,24.0,21.0,Active,0,0
1294227,124114,-55,10.0,3.0,Active,0,0
1150345,447437,-72,12.0,9.0,Active,0,0
1815028,379876,-14,12.0,10.0,Active,0,0
1656080,298473,-25,6.0,1.0,Active,1,1
1810776,263508,-1,16.0,14.0,Active,0,0
1488386,207705,-14,24.0,24.0,Signed,0,0
2570146,379226,-19,54.0,48.0,Active,2,2
2191334,222605,-24,24.0,21.0,Active,0,0
1681904,412997,-55,10.0,6.0,Active,0,0
2794917,224775,-70,12.0,2.0,Active,0,0
2144484,346968,-21,36.0,25.0,Active,0,0
2704956,142228,-70,12.0,10.0,Active,0,0
1396594,318514,-19,42.0,42.0,Signed,0,0
1134529,308685,-58,8.0,0.0,Active,0,0
1315220,233081,-33,7.0,0.0,Active,0,0
2234425,226693,-7,5.0,0.0,Completed,0,0
2137687,430307,-83,10.0,0.0,Completed,0,0
2300440,265525,-61,14.0,14.0,Active,0,0
2518864,194863,-68,8.0,6.0,Active,0,0
1698553,146362,-7,12.0,9.0,Active,0,0
2271606,235707,-2,,,Signed,0,0
1496376,403882,-56,12.0,12.0,Active,0,0
2538700,437647,-48,12.0,4.0,Active,0,0
1585179,311422,-56,11.0,11.0,Active,0,0
1827039,333444,-24,18.0,7.0,Active,0,0
2347579,399225,-19,48.0,30.0,Active,0,0
2309871,361515,-10,18.0,13.0,Active,0,0
2283896,172913,-5,43.0,24.0,Active,0,0
2608434,354459,-86,10.0,1.0,Active,0,0
1364666,411108,-76,24.0,7.0,Active,0,0
2839269,320111,-92,12.0,5.0,Active,0,0
1948064,448393,-80,9.0,8.0,Active,0,0
1921301,429562,-1,6.0,0.0,Completed,0,0
2049474,443899,-10,6.0,6.0,Active,0,0
1627324,292053,-8,12.0,5.0,Active,0,0
1856943,180175,-11,12.0,11.0,Active,0,0
2291047,430509,-63,6.0,2.0,Active,0,0
2665909,113648,-66,10.0,4.0,Active,3,3
2452955,418512,-25,4.0,0.0,Completed,0,0
1054081,306562,-80,8.0,5.0,Active,0,0
1302289,264178,-13,23.0,9.0,Active,0,0
2268624,247570,-22,12.0,11.0,Active,3,3
1758732,228252,-6,8.0,0.0,Completed,0,0
1220256,319968,-10,12.0,12.0,Active,0,0
1515501,367005,-38,24.0,21.0,Active,0,0
1905116,384761,-37,18.0,11.0,Active,0,0
2683575,226837,-28,10.0,10.0,Active,0,0
1441960,440113,-58,12.0,6.0,Active,0,0
1238612,103770,-23,12.0,7.0,Active,0,0
2158904,154818,-29,36.0,34.0,Active,0,0
2206342,152257,-3,30.0,1.0,Active,0,0
1523331,206270,-16,12.0,10.0,Active,0,0
1732871,444897,-50,36.0,36.0,Active,0,0
1162166,325023,-13,24.0,0.0,Active,0,0
2393076,290443,-68,10.0,1.0,Active,0,0
1803301,250285,-38,10.0,0.0,Active,0,0
1498701,144453,-36,10.0,7.0,Active,0,0
1721573,295017,-16,10.0,10.0,Active,0,0
1844288,139023,-32,12.0,12.0,Active,0,0
1329322,368904,-5,24.0,5.0,Active,0,0
1107532,448881,-33,10.0,6.0,Active,0,0
1684738,364084,-9,24.0,14.0,Active,0,0
1369751,407334,-26,11.0,0.0,Completed,0,0
2115802,283320,-21,12.0,12.0,Active,0,0
1531887,263161,-78,6.0,0.0,Active,487,0
1453080,176169,-72,6.0,2.0,Active,0,0
2791219,369960,-36,24.0,9.0,Active,0,0
2783595,280998,-7,48.0,41.0,Active,0,0
1538774,129411,-23,24.0,9.0,Active,0,0
1125907,423557,-82,11.0,8.0,Active,0,0
1262176,398643,-44,6.0,2.0,Active,0,0
1226145,134543,-14,36.0,36.0,Active,0,0
2036169,102996,-18,16.0,0.0,Completed,0,0
1711936,174690,-12,12.0,12.0,Active,0,0
2248663,301786,-23,12.0,6.0,Active,0,0
1480759,360485,-16,1.0,0.0,Completed,0,0
1339544,405266,-55,6.0,0.0,Completed,0,0
2007801,322630,-11,24.0,12.0,Active,0,0
1335006,209643,-10,24.0,22.0,Active,0,0
1083351,110171,-30,5.0,0.0,Completed,0,0
2772755,441836,-9,12.0,11.0,Active,0,0
1538882,442425,-51,10.0,2.0,Active,6,6
1394909,105366,-9,24.0,20.0,Active,0,0
2069645,212058,-3,30.0,4.0,Active,0,0
1187192,365120,-29,18.0,8.0,Active,0,0
2837384,298001,-54,24.0,19.0,Active,0,0
1131038,127149,-35,36.0,22.0,Active,0,0
2601909,378456,-25,12.0,3.0,Active,0,0
1339939,183160,-29,12.0,10.0,Active,0,0
2003012,118916,-21,12.0,1.0,Active,0,0
2635937,188342,-34,24.0,8.0,Active,0,0
1785441,252735,-45,12.0,10.0,Active,0,0
2584764,151449,-51,12.0,12.0,Active,0,0
1877792,305740,-85,10.0,10.0,Active,0,0
1153203,429186,-42,12.0,8.0,Active,0,0
2210389,116221,-21,6.0,4.0,Active,0,0
1141850,330971,-73,10.0,8.0,Active,0,0
1621606,296865,-55,10.0,5.0,Active,13,13
2439400,315966,-13,6.0,0.0,Completed,0,0
2051165,370099,-36,6.0,6.0,Active,0,0
1517391,339864,-72,6.0,4.0,Active,0,0
1442950,428009,-65,12.0,7.0,Active,0,0
2790824,193527,-80,6.0,1.0,Active,0,0
1752036,384211,-7,37.0,9.0,Active,0,0
2126217,141930,-2,36.0,28.0,Active,0,0
1171139,378397,-12,18.0,2.0,Active,0,0
1141849,122726,-80,11.0,3.0,Active,0,0
1042032,437720,-8,20.0,18.0,Active,0,0
2647867,122689,-90,10.0,7.0,Active,0,0
1840852,115057,-43,60.0,60.0,Active,0,0
1849162,282185,-13,18.0,11.0,Active,0,0
1670476,215989,-41,24.0,3.0,Active,0,0
1519332,158918,-10,7.0,0.0,Completed,0,0
1495519,157626,-22,10.0,4.0,Active,0,0
1642956,326250,-14,10.0,0.0,Active,0,0
2216647,380877,-46,14.0,1.0,Active,0,0
2018583,306592,-24,12.0,4.0,Active,0,0
1636453,356178,-3,11.0,0.0,Completed,0,0
2124878,449757,-9,36.0,36.0,Active,0,0
2403700,346083,-25,6.0,6.0,Active,0,0
1545746,429474,-14,12.0,3.0,Active,0,0
2435825,358693,-24,12.0,12.0,Active,0,0
2163184,197292,-59,7.0,2.0,Active,0,0
2713879,396397,-44,24.0,8.0,Active,0,0
2542871,248583,-3,12.0,8.0,Active,0,0
2693578,432167,-64,12.0,3.0,Active,0,0
2333385,129372,-49,6.0,0.0,Completed,0,0
1535141,175406,-21,24.0,18.0,Active,0,0
2165181,287101,-18,6.0,6.0,Active,0,0
2609859,224114,-56,12.0,2.0,Active,2,2
2497112,367505,-25,18.0,13.0,Active,0,0
1183936,101605,-28,,,Signed,0,0
1474491,186255,-53,12.0,1.0,Active,0,0
2107200,427127,-10,10.0,9.0,Active,0,0
1071069,453850,-53,10.0,2.0,Active,0,0
1318374,210665,-1,12.0,6.0,Active,0,0
1436332,327307,-85,10.0,6.0,Active,0,0
1039905,165109,-22,6.0,5.0,Active,0,0
1333852,233193,-34,18.0,15.0,Active,0,0
1848842,220444,-55,12.0,7.0,Active,0,0
2671797,450966,-28,18.0,7.0,Active,0,0
2426322,449403,-56,12.0,10.0,Active,0,0
2130492,308840,-54,10.0,5.0,Active,0,0
2245907,352408,-37,30.0,27.0,Active,0,0
1424796,269778,-79,6.0,3.0,Active,0,0
2023358,432036,-14,12.0,5.0,Active,0,0
2755570,325897,-68,6.0,6.0,Active,0,0
2628574,190592,-15,6.0,2.0,Active,0,0
2284126,373959,-68,10.0,2.0,Active,0,0
2033659,412025,-14,24.0,6.0,Active,0,0
1494530,233986,-70,10.0,4.0,Active,0,0
2817540,387825,-45,12.0,1.0,Active,0,0
1956780,116904,-48,4.0,0.0,Completed,0,0
2200560,434910,-5,48.0,39.0,Active,0,0
1459603,121125,-47,24.0,20.0,Active,0,0
1079918,428830,-22,12.0,12.0,Active,0,0
2635958,307528,-54,12.0,3.0,Active,0,0
1368512,387871,-51,13.0,12.0,Active,0,0
2451342,365253,-20,48.0,47.0,Active,0,0
2404380,449099,-66,6.0,3.0,Active,0,0
1919196,127392,-27,18.0,18.0,Active,0,0
1564713,382185,-76,4.0,3.0,Active,0,0
1367480,108805,-14,18.0,12.0,Active,0,0
1338725,132546,-24,12.0,0.0,Completed,0,0
2452923,439318,-81,12.0,4.0,Active,0,0
2426855,438299,-36,18.0,9.0,Active,0,0
1122380,258538,-9,30.0,11.0,Active,0,0
1220558,207170,-25,18.0,18.0,Active,0,0
2594532,396688,-54,9.0,6.0,Active,0,0
1355160,341899,-25,42.0,37.0,Active,0,0
2360721,183444,-65,24.0,23.0,Active,0,0
2213430,414625,-35,16.0,1.0,Active,0,0
2271993,288704,-65,12.0,3.0,Active,0,0
2098841,200199,-65,12.0,2.0,Active,0,0
1765021,368586,-17,12.0,11.0,Active,0,0
1644600,410082,-83,5.0,2.0,Active,0,0
2309473,108980,-19,10.0,5.0,Active,0,0
1474020,199652,-17,18.0,12.0,Active,0,0
1290921,135427,-26,36.0,33.0,Active,0,0
1619432,224749,-24,18.0,8.0,Active,0,0
1675716,177324,-40,18.0,15.0,Active,0,0
2687304,199437,-1,36.0,19.0,Active,0,0
2476430,436816,-95,14.0,13.0,Active,0,0
1362551,157594,-33,30.0,27.0,Active,0,0
2253508,250997,-92,9.0,7.0,Active,0,0
1161388,325576,-3,10.0,2.0,Active,0,0
1261695,452857,-21,42.0,34.0,Active,0,0
1640446,293777,-3,4.0,3.0,Active,0,0
2736449,370221,-22,24.0,15.0,Active,0,0
1460105,312183,-18,12.0,8.0,Active,0,0
2105443,128488,-8,24.0,5.0,Active,0,0
1365349,142525,-74,7.0,5.0,Active,0,0
2697227,276800,-60,6.0,6.0,Active,0,0
2242242,352193,-72,12.0,4.0,Active,18,0
2788841,338394,-38,12.0,12.0,Active,0,0
1159500,111688,-14,42.0,24.0,Active,0,0
2664431,106197,-4,12.0,2.0,Active,0,0
1276637,374765,-44,12.0,0.0,Completed,0,0
2277989,277014,-12,12.0,9.0,Active,0,0
1768906,209122,-32,12.0,6.0,Active,0,0
1818082,421496,-34,12.0,12.0,Active,0,0
2149197,220614,-64,4.0,0.0,Completed,0,0
2444831,390505,-13,36.0,26.0,Active,0,0
2805581,294815,-32,12.0,10.0,Active,0,0
1777444,389048,-59,12.0,0.0,Active,605,0
2486694,139540,-8,11.0,4.0,Active,0,0
1843290,242999,-3,18.0,14.0,Active,0,0
2818807,201295,-2,12.0,2.0,Active,0,0
2318024,229560,-15,60.0,50.0,Active,0,0
1496429,127927,-89,6.0,4.0,Active,0,0
1647722,308344,-36,24.0,17.0,Active,0,0
1153586,236424,-31,7.0,0.0,Completed,0,0
2511375,386439,-59,11.0,1.0,Active,0,0
1764944,332138,-46,12.0,11.0,Active,0,0
1445148,155555,-25,24.0,22.0,Active,0,0
2327250,175299,-20,12.0,2.0,Active,0,0
2317381,403418,-1,30.0,10.0,Active,0,0
1978023,393548,-5,24.0,11.0,Active,0,0
2149654,259704,-18,12.0,6.0,Active,0,0
1796828,201544,-25,12.0,3.0,Active,0,0
1043073,429740,-33,24.0,6.0,Active,0,0
1769552,254575,-14,24.0,24.0,Active,0,0
1263082,361645,-33,6.0,1.0,Active,0,0
1524042,406748,-17,24.0,7.0,Active,0,0
2704092,372778,-6,30.0,17.0,Active,0,0
2632809,145955,-22,36.0,34.0,Active,0,0
1381650,365623,-15,6.0,3.0,Active,0,0
1683443,351133,-42,10.0,5.0,Active,0,0
2057902,387136,-16,36.0,34.0,Active,0,0
2103532,328615,-19,10.0,8.0,Active,0,0
1820765,366641,-18,6.0,0.0,Completed,0,0
2216490,250089,-12,23.0,0.0,Completed,0,0
1731148,173013,-59,6.0,0.0,Active,93,0
2208639,428735,-73,11.0,11.0,Active,0,0
2797841,211472,-43,18.0,4.0,Active,0,0
1260947,367267,-8,24.0,6.0,Active,0,0
2720833,422269,-14,24.0,22.0,Active,0,0
1670587,240263,-17,12.0,7.0,Active,0,0
1158802,108082,-81,12.0,12.0,Signed,0,0
1463157,422425,-4,12.0,3.0,Active,0,0
1652136,225633,-6,60.0,59.0,Active,0,0
1052239,286862,-26,12.0,6.0,Active,0,0
2290756,244089,-21,36.0,14.0,Active,0,0
2535812,218064,-12,12.0,2.0,Active,0,0
1600445,219986,-17,24.0,22.0,Active,0,0
1576671,394976,-17,12.0,2.0,Active,0,0
1406009,265707,-81,12.0,9.0,Active,2,0
2277617,238680,-8,18.0,10.0,Active,0,0
2671927,360182,-33,18.0,10.0,Active,0,0
1134256,438563,-31,6.0,6.0,Active,0,0
1420264,420878,-42,8.0,8.0,Active,0,0
2546910,155162,-14,12.0,4.0,Active,0,0
1438759,225414,-25,12.0,4.0,Active,0,0
2076733,145471,-15,10.0,3.0,Active,0,0
2570705,100221,-8,18.0,7.0,Active,0,0
1660512,155492,-12,10.0,0.0,Demand,2275,2275
2202875,211691,-6,12.0,9.0,Active,0,0
1540382,439816,-64,9.0,8.0,Active,0,0
2341166,127341,-2,48.0,34.0,Active,0,0
1962711,372206,-31,12.0,10.0,Active,0,0
2329045,324079,-3,36.0,23.0,Active,0,0
2253790,130325,-60,24.0,23.0,Active,0,0
2394896,366855,-9,24.0,3.0,Active,0,0
2342376,300796,-67,12.0,5.0,Active,0,0
2424817,386205,-18,24.0,19.0,Active,0,0
1315717,181806,-22,4.0,0.0,Completed,0,0
2144921,229700,-4,12.0,0.0,Completed,0,0
1769346,450047,-19,12.0,10.0,Active,0,0
1257009,203683,-75,9.0,2.0,Active,0,0
2235574,349176,-35,24.0,7.0,Active,0,0
1081098,114326,-12,10.0,2.0,Active,0,0
2357354,421697,-14,18.0,17.0,Active,0,0
2194528,282797,-17,23.0,7.0,Active,0,0
1539466,327823,-37,12.0,0.0,Completed,0,0
2665056,265061,-25,12.0,0.0,Completed,0,0
2014965,141805,-28,12.0,8.0,Active,0,0
1382364,337090,-24,24.0,0.0,Completed,0,0
1585896,264626,-28,24.0,9.0,Active,0,0
2162825,421949,-3,5.0,0.0,Completed,0,0
1925371,272727,-28,18.0,15.0,Active,0,0
1410557,435765,-26,8.0,0.0,Completed,0,0
1337329,201752,-66,10.0,10.0,Active,0,0
2593665,434563,-44,10.0,8.0,Active,0,0
2282175,153783,-21,10.0,3.0,Active,0,0
2259236,227606,-64,6.0,2.0,Active,0,0
2638368,221339,-15,18.0,2.0,Active,0,0
1158032,278331,-30,4.0,1.0,Active,0,0
1923693,202810,-26,24.0,4.0,Active,0,0
1381204,396302,-11,24.0,6.0,Active,0,0
2432566,355379,-2,12.0,5.0,Active,0,0
1675014,190025,-73,11.0,10.0,Active,0,0
1207298,230734,-63,10.0,6.0,Active,0,0
1619438,420691,-54,12.0,2.0,Active,0,0
1209434,147832,-15,24.0,15.0,Active,0,0
1188603,287347,-62,11.0,4.0,Active,0,0
2345093,305990,-19,18.0,2.0,Active,0,0
1333337,339433,-14,36.0,16.0,Active,0,0
1244624,180504,-56,12.0,5.0,Active,0,0
1213098,335783,-2,12.0,9.0,Active,0,0
1673264,122634,-16,24.0,11.0,Active,0,0
1652317,264144,-14,6.0,0.0,Completed,0,0
2382922,228506,-60,12.0,12.0,Active,0,0
1539027,147722,-19,6.0,1.0,Active,0,0
1849730,344048,-68,12.0,9.0,Active,0,0
1234310,149200,-32,18.0,11.0,Active,0,0
2284080,426328,-44,6.0,5.0,Active,0,0
2087269,452028,-65,12.0,11.0,Active,0,0
1302781,117864,-44,12.0,6.0,Active,0,0
2307242,215155,-8,24.0,20.0,Active,0,0
1862595,278828,-8,12.0,12.0,Active,0,0
1207552,213680,-66,24.0,7.0,Active,0,0
2702363,211166,-77,5.0,2.0,Active,0,0
2436432,333605,-31,30.0,23.0,Active,0,0
1078805,341646,-59,10.0,3.0,Active,0,0
2572844,384454,-31,24.0,0.0,Completed,0,0
2349429,422694,-16,12.0,9.0,Active,0,0
1829485,384011,-71,12.0,11.0,Active,0,0
1158074,308275,-18,12.0,7.0,Active,0,0
1499050,266825,-77,12.0,11.0,Signed,0,0
2796852,366320,-5,6.0,6.0,Active,0,0
1158642,169419,-26,36.0,25.0,Active,0,0
1410651,361814,-31,24.0,24.0,Active,0,0
1919330,336679,-85,10.0,7.0,Active,0,0
1413783,113939,-11,36.0,12.0,Active,0,0
1877636,299902,-73,10.0,2.0,Active,0,0
2521891,125923,-40,6.0,4.0,Active,0,0
2293157,304238,-72,12.0,7.0,Active,0,0
1358693,429922,-10,42.0,37.0,Active,0,0
2784060,440464,-41,11.0,0.0,Completed,0,0
2329102,115407,-73,10.0,1.0,Active,0,0
2809780,130703,-48,12.0,9.0,Active,0,0
1377224,286184,-3,18.0,3.0,Active,0,0
1771120,193728,-7,12.0,4.0,Active,0,0
1926019,212690,-35,12.0,2.0,Active,0,0
1456673,132796,-77,6.0,6.0,Active,0,0
1561527,158200,-48,12.0,1.0,Active,3,3
2317052,357429,-22,12.0,11.0,Active,0,0
1469578,267460,-74,24.0,18.0,Active,0,0
2621959,200705,-12,6.0,0.0,Completed,0,0
1576611,363999,-25,36.0,33.0,Active,0,0
2793589,227133,-7,12.0,2.0,Active,0,0
2038616,254456,-7,18.0,9.0,Active,0,0
1001917,369013,-11,24.0,16.0,Active,0,0
1902802,276396,-65,6.0,2.0,Active,0,0
1612992,249967,-7,24.0,13.0,Active,0,0
2051796,119332,-88,10.0,9.0,Active,0,0
2322653,451919,-38,24.0,3.0,Active,0,0
1161434,250492,-17,60.0,55.0,Active,0,0
2663428,129381,-29,12.0,5.0,Active,0,0
1332608,280140,-65,10.0,8.0,Active,0,0
2608630,230188,-47,12.0,3.0,Active,0,0
2659574,139636,-5,6.0,2.0,Active,0,0
2331794,104652,-71,7.0,3.0,Active,0,0
1946529,241350,-45,8.0,0.0,Active,0,0
1668438,126328,-33,,,Approved,0,0
1267781,334517,-22,60.0,56.0,Active,0,0
2313701,255141,-86,12.0,1.0,Active,19,0
2598193,344872,-32,36.0,21.0,Active,0,0
1208208,251852,-10,24.0,7.0,Active,0,0
1723759,243004,-12,12.0,6.0,Active,0,0
1897289,389679,-93,6.0,4.0,Active,0,0
2662975,414259,-18,12.0,12.0,Active,0,0
1566102,273612,-10,18.0,18.0,Active,0,0
1865820,430814,-29,18.0,15.0,Active,0,0
2525363,145233,-26,10.0,0.0,Active,0,0
1639760,155461,-4,12.0,6.0,Active,0,0
2727807,350228,-26,24.0,15.0,Active,0,0
1088382,319150,-20,12.0,4.0,Active,0,0
2801709,102032,-39,6.0,3.0,Active,0,0
1907882,200656,-53,10.0,0.0,Active,0,0
1800933,365839,-53,6.0,4.0,Active,0,0
1646669,237333,-6,12.0,0.0,Completed,0,0
1121691,158953,-20,12.0,5.0,Active,0,0
1461908,359328,-18,48.0,42.0,Active,0,0
1487032,311973,-1,10.0,0.0,Active,0,0
1835464,431396,-75,10.0,3.0,Active,0,0
2702605,330641,-16,,,Signed,0,0
2593296,333655,-84,7.0,7.0,Active,0,0
1213118,162366,-63,4.0,0.0,Active,0,0
2573902,328747,-22,12.0,9.0,Active,0,0
1283742,187642,-25,12.0,9.0,Active,0,0
1185409,307986,-41,24.0,15.0,Active,0,0
1036000,319752,-49,6.0,0.0,Completed,0,0
1568767,442918,-3,10.0,0.0,Active,0,0
1388645,367535,-21,6.0,4.0,Active,0,0
1815366,289244,-53,6.0,4.0,Active,0,0
1722885,225196,-83,10.0,7.0,Active,0,0
2373828,108544,-24,12.0,4.0,Active,0,0
1539591,369930,-65,12.0,4.0,Active,0,0
1660144,366353,-13,30.0,26.0,Active,0,0
2206315,311629,-9,42.0,22.0,Active,0,0
1041509,367482,-84,24.0,23.0,Active,0,0
1853092,420855,-41,12.0,7.0,Active,0,0
1786943,257833,-7,12.0,2.0,Active,0,0
1000078,404074,-28,12.0,3.0,Active,0,0
1539923,406450,-88,5.0,0.0,Active,0,0
2812533,408812,-35,15.0,0.0,Completed,0,0
1005460,372074,-18,24.0,18.0,Active,0,0
1927004,226763,-22,24.0,21.0,Active,0,0
1277617,111883,-8,7.0,0.0,Completed,0,0
1480891,435507,-93,10.0,1.0,Active,0,0
1202061,402504,-14,18.0,12.0,Active,0,0
1870462,260292,-23,10.0,8.0,Active,0,0
2598883,316549,-13,6.0,1.0,Active,0,0
2310306,173155,-37,12.0,12.0,Active,0,0
2641832,356063,-70,8.0,7.0,Active,0,0
2395363,255405,-21,12.0,9.0,Active,0,0
1431561,159806,-6,24.0,8.0,Active,0,0
1389375,241013,-41,24.0,17.0,Active,0,0
1717463,324490,-30,12.0,5.0,Active,0,0
2362669,307253,-3,12.0,4.0,Active,0,0
2166686,251951,-22,42.0,42.0,Active,0,0
2396294,151782,-82,5.0,0.0,Completed,0,0
2157969,328317,-43,10.0,0.0,Active,0,0
1221738,150307,-18,36.0,35.0,Active,0,0
1570809,323890,-10,10.0,1.0,Active,0,0
2421712,154244,-16,24.0,7.0,Active,0,0
2751684,184899,-23,24.0,21.0,Active,0,0
2478534,420349,-15,10.0,2.0,Active,0,0
2558325,160486,-29,48.0,40.0,Active,0,0
2131407,384479,-14,60.0,56.0,Active,0,0
2645480,345920,-74,10.0,10.0,Active,0,0
2256435,189389,-7,24.0,18.0,Active,0,0
1500324,282678,-4,6.0,0.0,Active,0,0
2663227,260570,-18,6.0,5.0,Active,0,0
1644427,318122,-17,12.0,12.0,Active,0,0
1288314,278909,-9,6.0,2.0,Active,0,0
2259975,339049,-24,12.0,0.0,Completed,0,0
2662064,447183,-5,24.0,5.0,Active,0,0
2371506,367948,-14,36.0,35.0,Active,0,0
