SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2526475,146727,-18,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2051109,231443,-12,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2561841,133741,-5,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1150548,305318,-19,0.0,292500,0.0,0.0,0.0,0.0,0.0,0.135,0.135,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1113574,442223,-34,0.0,180000,0.0,0.0,0.0,0.0,0.0,315.855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
1767355,225842,-15,0.0,135000,0.0,0.0,0.0,0.0,0.0,151.83,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2496072,214947,-32,209190.645,225000,0.0,0.0,0.0,0.0,11250.0,22500.0,11250.0,207694.08,209546.145,209546.145,0.0,0,0.0,0.0,4.0,Active,0,0
1025803,102396,-76,20655.09,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,18648.0,20655.09,20655.09,0.0,0,0.0,0.0,16.0,Active,0,0
1157742,265368,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,958.68,0.0,0.0,-958.68,-958.68,0.0,0,0.0,0.0,30.0,Active,0,0
2790426,175087,-1,411034.005,396000,0.0,0.0,0.0,0.0,20693.43,22500.0,22500.0,388091.61,408140.19,408140.19,0.0,0,0.0,0.0,26.0,Active,0,0
1896918,263473,-7,275.04,45000,0.0,0.0,0.0,0.0,2700.0,15336.0,15336.0,0.0,270.225,270.225,0.0,0,0.0,0.0,19.0,Active,0,0
2116644,399369,-48,85803.345,247500,0.0,0.0,0.0,0.0,12375.0,12375.0,12375.0,80655.03,85803.345,85803.345,0.0,0,0.0,0.0,42.0,Active,0,0
1259361,189400,-3,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2745348,318180,-59,67.5,90000,0.0,0.0,0.0,0.0,67.5,2455.515,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
2152776,204403,-15,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1970342,159671,-24,100990.44,135000,0.0,0.0,0.0,0.0,8100.0,22218.75,22218.75,96429.06,100990.44,100990.44,0.0,0,0.0,0.0,79.0,Active,0,0
1844349,424301,-33,0.0,90000,0.0,0.0,0.0,0.0,0.0,250.335,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
2133367,110305,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,398.025,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
2085156,311910,-66,120482.505,157500,0.0,0.0,0.0,0.0,7875.0,9000.0,9000.0,116214.39,120482.505,120482.505,0.0,0,0.0,0.0,15.0,Active,0,0
2140486,393180,-12,217129.95,765000,45000.0,106614.99,0.0,61614.99,9963.54,101142.495,88092.27,216004.86,217129.95,217129.95,2.0,16,0.0,14.0,5.0,Active,0,0
1799719,233843,-5,178247.925,450000,13500.0,17032.5,0.0,3532.5,9955.35,36810.0,27764.055,174550.995,176902.425,176902.425,1.0,2,0.0,1.0,10.0,Active,0,0
1624305,237369,-31,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1718910,259985,-50,141247.8,135000,4500.0,4500.0,0.0,0.0,6750.0,6750.0,6750.0,134859.51,141247.8,141247.8,2.0,2,0.0,0.0,55.0,Active,0,0
1329680,328755,-27,0.0,0,0.0,0.0,0.0,0.0,0.0,396.54,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1276840,112391,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1461287,339308,-3,169365.24,247500,0.0,0.0,0.0,0.0,12706.83,45000.0,45000.0,164136.24,169365.24,169365.24,0.0,0,0.0,0.0,4.0,Active,0,0
2607442,433795,-71,105213.195,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,100820.655,105213.195,105213.195,0.0,0,0.0,0.0,13.0,Active,0,0
2363645,310278,-26,160188.66,180000,0.0,0.0,0.0,0.0,10800.0,11250.0,11250.0,153694.62,159397.74,159397.74,0.0,0,0.0,0.0,64.0,Active,0,0
1201945,394332,-31,0.0,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,58.0,Completed,0,0
2805198,352405,-36,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1447235,362730,-23,120666.915,270000,0.0,0.0,0.0,0.0,12502.665,135000.0,135000.0,115762.23,119957.535,119957.535,0.0,0,0.0,0.0,61.0,Active,0,0
2830885,322686,-72,264665.97,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,256584.06,264665.97,264665.97,0.0,0,0.0,0.0,25.0,Active,0,0
1158499,256050,-9,0.0,112500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1540017,403597,-69,0.0,67500,0.0,0.0,0.0,0.0,0.0,141.435,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
2403578,160795,-22,168638.715,180000,180000.0,180000.0,0.0,0.0,,9000.0,0.0,167608.89,168638.715,168638.715,2.0,2,0.0,0.0,,Active,0,0
2495498,410838,-11,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1299074,374821,-77,112534.965,180000,0.0,0.0,0.0,0.0,10800.0,13500.0,13500.0,107900.91,112534.965,112534.965,0.0,0,0.0,0.0,22.0,Active,0,0
1839265,362359,-16,0.0,180000,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Active,0,0
1261027,186541,-14,0.0,225000,0.0,0.0,0.0,0.0,0.0,500.715,500.715,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2638375,363137,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1162151,434321,-3,845712.27,765000,0.0,0.0,0.0,0.0,41468.355,0.0,0.0,763083.315,845041.77,860791.77,0.0,0,0.0,0.0,14.0,Active,107,107
1054690,415619,-44,108148.5,180000,9000.0,9000.0,0.0,0.0,9000.0,13500.0,13500.0,102454.515,108148.5,108148.5,1.0,1,0.0,0.0,52.0,Active,0,0
1560043,137863,-8,0.0,45000,0.0,0.0,0.0,0.0,0.0,1164.825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Active,0,0
1136210,186681,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,1680.66,0.0,0.0,-1680.66,-1680.66,0.0,0,0.0,0.0,1.0,Active,0,0
1424392,113859,-41,0.0,0,0.0,0.0,0.0,0.0,0.0,1816.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
1384539,133604,-50,0.0,67500,0.0,0.0,0.0,0.0,0.0,25.245,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
2574661,339083,-23,186852.105,180000,6750.0,6750.0,0.0,0.0,9000.0,9450.0,9450.0,178710.075,186852.105,186852.105,1.0,1,0.0,0.0,55.0,Active,0,0
1432114,151103,-93,61909.155,157500,0.0,0.0,0.0,0.0,4050.0,8325.0,8325.0,59359.5,61909.155,61909.155,0.0,0,0.0,0.0,17.0,Active,0,0
1276270,284131,-36,0.0,0,0.0,0.0,0.0,0.0,0.0,320.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1621847,228332,-29,0.0,0,0.0,0.0,0.0,0.0,0.0,391.545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2834505,377266,-59,95047.875,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,87212.34,95047.875,95047.875,0.0,0,0.0,0.0,31.0,Active,1,1
1798093,277338,-65,93871.98,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,89620.29,93871.98,93871.98,0.0,0,0.0,0.0,33.0,Active,0,0
2487561,398689,-3,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Completed,0,0
2179678,223080,-38,0.0,0,0.0,0.0,0.0,0.0,0.0,137.79,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
2824042,286424,-73,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2341932,449690,-16,1096.965,90000,0.0,0.0,0.0,0.0,4500.0,92160.0,92160.0,0.0,0.0,0.0,0.0,0,0.0,0.0,65.0,Active,0,0
1462794,251073,-6,1713.24,270000,0.0,0.0,0.0,0.0,13500.0,247576.5,247576.5,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,Active,0,0
2058277,455983,-34,0.0,180000,0.0,0.0,0.0,0.0,0.0,101.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
1081752,397003,-68,15593.355,112500,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,15248.7,15593.355,15593.355,0.0,0,0.0,0.0,28.0,Active,0,0
2106423,205496,-5,13985.64,45000,0.0,0.0,0.0,0.0,2250.0,27244.755,27244.755,13146.525,13985.64,13985.64,0.0,0,0.0,0.0,2.0,Active,0,0
1298694,428105,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,143.46,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1993733,249622,-79,43806.33,135000,0.0,0.0,0.0,0.0,8100.0,13500.0,13500.0,41846.715,43806.33,43806.33,0.0,0,0.0,0.0,32.0,Active,0,0
1417335,234141,-4,0.0,157500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Completed,0,0
2016198,283682,-14,183225.42,180000,9000.0,9000.0,0.0,0.0,9000.0,9000.0,9000.0,176655.555,183225.42,183225.42,1.0,1,0.0,0.0,54.0,Active,0,0
2557540,311109,-30,0.0,67500,0.0,0.0,0.0,0.0,0.0,3894.615,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
1567957,257565,-11,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1626266,201505,-72,181748.385,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,171000.0,181748.385,181748.385,0.0,0,0.0,0.0,1.0,Active,0,0
1666636,226699,-43,0.0,67500,0.0,0.0,0.0,0.0,0.0,2258.37,0.0,0.0,-2258.37,-2258.37,0.0,0,0.0,0.0,39.0,Active,0,0
2080013,302367,-63,16408.755,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,14925.15,16408.755,16408.755,0.0,0,0.0,0.0,24.0,Active,0,0
2652677,136205,-8,219.06,45000,0.0,0.0,0.0,0.0,2250.0,14625.0,14625.0,0.0,0.0,0.0,0.0,0,0.0,0.0,64.0,Active,0,0
2432807,304538,-15,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,67.0,Completed,0,0
2708216,161053,-52,0.0,67500,0.0,0.0,0.0,0.0,0.0,2513.565,0.0,0.0,-2513.565,-2513.565,0.0,0,0.0,0.0,60.0,Active,0,0
1368318,198874,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,377.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
2134930,408898,-6,94341.33,135000,0.0,0.0,0.0,0.0,4856.265,5625.0,5625.0,91499.985,94341.33,94341.33,0.0,0,0.0,0.0,2.0,Active,0,0
1055896,343375,-21,160806.15,292500,0.0,0.0,0.0,0.0,8505.765,13500.0,13500.0,156614.85,160806.15,160806.15,0.0,0,0.0,0.0,16.0,Active,0,0
2462781,453671,-77,13094.73,67500,13500.0,13500.0,0.0,0.0,3375.0,13500.0,13500.0,11175.705,13094.73,13094.73,1.0,1,0.0,0.0,11.0,Active,0,0
1879750,211126,-79,36719.37,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,34759.485,36719.37,36719.37,0.0,0,0.0,0.0,22.0,Active,0,0
1211199,123475,-15,0.0,180000,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
2248436,428276,-46,88767.36,90000,0.0,0.0,0.0,0.0,4500.0,4950.0,4950.0,85298.265,88767.36,88767.36,0.0,0,0.0,0.0,29.0,Active,0,0
1509344,453303,-53,0.0,67500,0.0,0.0,0.0,0.0,211.68,270.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
2118175,311318,-87,160115.445,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,153794.205,160115.445,160115.445,0.0,0,0.0,0.0,6.0,Active,0,0
2299581,398687,-16,0.0,45000,0.0,0.0,0.0,0.0,0.0,315.225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2186835,334051,-86,85836.825,180000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,83163.465,85836.825,85836.825,0.0,0,0.0,0.0,6.0,Active,0,0
2832921,341715,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,1526.535,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
1898425,374530,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,173.475,173.475,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1332841,226387,-25,35836.65,135000,0.0,0.0,0.0,0.0,6750.0,112500.0,112500.0,32293.53,35836.65,35836.65,0.0,0,0.0,0.0,61.0,Active,0,0
1711709,381299,-14,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2462798,108832,-2,0.0,270000,0.0,0.0,0.0,0.0,0.0,132.66,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.0,Active,0,0
1179580,105410,-1,899641.215,900000,6750.0,9427.5,0.0,2677.5,45860.445,45900.0,45900.0,880736.76,898295.715,898295.715,1.0,3,0.0,2.0,20.0,Active,0,0
1425702,444247,-71,260337.06,270000,0.0,0.0,0.0,0.0,13500.0,22500.0,22500.0,252176.445,260337.06,260337.06,0.0,0,0.0,0.0,23.0,Active,0,0
1964323,370603,-9,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1271261,155662,-14,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1645487,184650,-66,27538.92,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,25837.02,27538.92,27538.92,0.0,0,0.0,0.0,32.0,Active,1,1
1551278,140825,-37,102876.075,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,98443.26,102876.075,102876.075,0.0,0,0.0,0.0,46.0,Active,0,0
1899711,341666,-3,84359.655,112500,0.0,0.0,0.0,0.0,4486.185,9000.0,9000.0,80723.7,83239.155,83239.155,0.0,0,0.0,0.0,2.0,Active,0,0
1876638,263995,-94,45083.205,90000,0.0,0.0,0.0,0.0,5400.0,5400.0,5400.0,43281.81,45083.205,45083.205,0.0,0,0.0,0.0,7.0,Active,0,0
2459757,357749,-34,277877.7,270000,13500.0,13500.0,0.0,0.0,13500.0,13500.0,13500.0,266724.405,277877.7,277877.7,1.0,1,0.0,0.0,52.0,Active,0,0
2108454,281506,-11,0.0,45000,0.0,387.0,0.0,0.0,2250.0,7263.36,7021.575,0.0,128.925,128.925,0.0,0,0.0,0.0,23.0,Active,0,0
1516956,168227,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2167411,233104,-60,0.0,45000,0.0,0.0,0.0,0.0,0.0,226.395,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
2499508,424314,-49,304.515,72000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.515,304.515,0.0,0,0.0,0.0,24.0,Active,396,0
1181507,437218,-2,19948.365,225000,0.0,42454.08,0.0,42454.08,225.0,22500.0,22500.0,19795.95,19795.95,19795.95,0.0,11,0.0,11.0,6.0,Active,0,0
1974870,267691,-47,133422.255,135000,22500.0,22500.0,0.0,0.0,6750.0,6750.0,6750.0,127314.36,133422.255,133422.255,1.0,1,0.0,0.0,31.0,Active,0,0
2200073,434758,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,2.97,2.97,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2207396,215360,-9,0.0,202500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1975082,390109,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,590.085,590.085,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1136595,211086,-31,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1584793,193897,-84,15645.825,67500,0.0,0.0,0.0,0.0,4050.0,0.0,0.0,14325.615,15645.825,15645.825,0.0,0,0.0,0.0,17.0,Active,1,1
2581653,451930,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,227.745,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
1889930,360671,-33,0.0,135000,0.0,0.0,0.0,0.0,0.0,304.875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
2102337,229116,-70,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2790827,377202,-66,0.0,90000,0.0,0.0,0.0,0.0,0.0,315.63,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1745208,384876,-85,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1334072,226462,-47,0.0,0,0.0,0.0,0.0,0.0,0.0,578.115,0.0,0.0,-578.115,-578.115,0.0,0,0.0,0.0,11.0,Active,0,0
1776462,331266,-71,0.0,112500,0.0,0.0,0.0,0.0,5625.0,118575.0,118575.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
2084929,168983,-7,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1082585,425272,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,66.0,Active,0,0
1853837,341253,-83,85614.075,90000,0.0,0.0,0.0,0.0,5400.0,5400.0,5400.0,82214.82,85614.075,85614.075,0.0,0,0.0,0.0,24.0,Active,0,0
2697245,439360,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,379.035,379.035,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
2287500,199809,-9,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1384778,390427,-42,190892.295,180000,15750.0,15750.0,0.0,0.0,9000.0,9000.0,9000.0,178881.3,185289.795,185289.795,5.0,5,0.0,0.0,3.0,Active,0,0
2712883,362945,-41,180513.225,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,174978.945,180513.225,180513.225,0.0,0,0.0,0.0,59.0,Active,0,0
1811542,243521,-91,101517.66,180000,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,98225.91,101517.66,101517.66,0.0,0,0.0,0.0,9.0,Active,0,0
1940451,286443,-92,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1417396,207836,-49,0.0,180000,0.0,0.0,0.0,0.0,0.0,410.265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
2737587,280443,-35,0.0,0,0.0,0.0,0.0,0.0,0.0,791.235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2335254,270395,-77,84.195,135000,0.0,0.0,0.0,0.0,5117.76,5117.76,5117.76,0.0,84.195,84.195,0.0,0,0.0,0.0,28.0,Active,0,0
1031375,244217,-42,171561.645,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,164832.84,171561.645,171561.645,0.0,0,0.0,0.0,39.0,Active,0,0
2240902,447057,-41,158165.19,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,152893.35,158165.19,158165.19,0.0,0,0.0,0.0,33.0,Active,0,0
1391790,273993,-18,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1469288,381566,-10,0.0,202500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Completed,0,0
1026358,394549,-16,0.0,0,0.0,0.0,0.0,0.0,130.5,357.93,357.93,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
1701455,181524,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
2663294,334097,-8,91769.31,90000,0.0,450.0,0.0,450.0,4650.93,4950.0,4950.0,88518.15,91769.31,91769.31,0.0,1,0.0,1.0,7.0,Active,0,0
1127471,389659,-5,0.0,45000,0.0,0.0,0.0,0.0,0.0,15.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1413337,130467,-64,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1054939,243619,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,2458.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1335862,260867,-40,65.115,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.115,65.115,0.0,0,0.0,0.0,41.0,Active,822,0
1691714,451399,-32,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1865200,332972,-1,329329.35,315000,0.0,4414.5,0.0,4414.5,16264.71,16579.215,16579.215,314290.08,325793.07,325793.07,0.0,2,0.0,2.0,6.0,Active,0,0
2749294,123471,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,421.92,0.0,0.0,-421.92,-421.92,0.0,0,0.0,0.0,22.0,Active,0,0
1926650,149839,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,906.84,906.84,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1380861,322151,-71,0.0,180000,0.0,0.0,0.0,0.0,0.0,218.835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2023065,190641,-72,35782.74,45000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,34251.705,35782.74,35782.74,0.0,0,0.0,0.0,7.0,Active,0,0
2778227,419782,-9,0.0,585000,0.0,0.0,0.0,0.0,2250.0,2.52,2.52,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2809726,147516,-41,0.0,180000,0.0,0.0,0.0,0.0,67.5,421.29,0.0,0.0,-1342.575,-1342.575,0.0,0,0.0,0.0,59.0,Active,0,0
1285953,381091,-48,0.0,0,0.0,0.0,0.0,0.0,0.0,1368.225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
2107953,156363,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,689.85,689.85,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1416990,263727,-14,47219.58,45000,45000.0,45000.0,0.0,0.0,2250.0,2250.0,2250.0,42749.235,44528.58,44528.58,2.0,2,0.0,0.0,1.0,Active,0,0
1361418,262226,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1911618,391266,-4,106805.34,765000,0.0,98106.57,0.0,98106.57,2250.0,6750.0,4137.345,106612.56,106805.34,106805.34,0.0,22,0.0,22.0,12.0,Active,0,0
2366422,343906,-23,0.0,45000,0.0,0.0,0.0,0.0,0.0,49.77,49.77,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2733514,223968,-54,64599.66,67500,0.0,0.0,0.0,0.0,3375.0,0.0,0.0,60558.93,64599.66,64599.66,0.0,0,0.0,0.0,42.0,Active,1,1
1852284,118949,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1434385,137953,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1111129,335630,-87,125459.685,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,120536.145,125459.685,125459.685,0.0,0,0.0,0.0,3.0,Active,0,0
2526623,142959,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,32.76,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
1291909,113181,-11,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1911721,392534,-5,38344.365,270000,0.0,0.0,0.0,0.0,2498.04,4500.0,2250.0,37709.64,38344.365,38344.365,0.0,0,0.0,0.0,17.0,Active,0,0
2477509,272766,-16,15214.365,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,13384.98,15214.365,15214.365,0.0,0,0.0,0.0,62.0,Active,0,0
2671385,424382,-71,0.0,67500,0.0,0.0,0.0,0.0,0.0,335.61,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
1189879,322884,-8,1570.5,0,0.0,67500.0,67500.0,0.0,0.0,67500.0,67500.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Active,0,0
2427739,169851,-23,166624.29,315000,0.0,0.0,0.0,0.0,8412.03,9000.0,9000.0,159241.005,166624.29,166624.29,0.0,0,0.0,0.0,19.0,Active,0,0
2256950,343557,-30,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1369754,303103,-1,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1411174,359150,-10,197404.74,225000,0.0,0.0,0.0,0.0,11250.0,11250.0,11250.0,189234.81,197404.74,197404.74,0.0,0,0.0,0.0,78.0,Active,0,0
1431032,348893,-34,0.0,135000,0.0,0.0,0.0,0.0,0.0,187.56,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1645488,148459,-79,0.0,90000,0.0,0.0,0.0,0.0,0.0,806.535,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1411369,433108,-17,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
