SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1161678,211306,1.0,6,-720.0,-725.0,33986.655,33986.655
2766155,277684,1.0,24,-95.0,-112.0,7587.63,7587.63
1238417,343602,3.0,15,-17.0,-27.0,16195.365,16195.365
1669691,167963,1.0,11,-264.0,-267.0,9346.455,9346.455
1052789,360388,1.0,10,-152.0,-158.0,17046.99,17046.99
2597208,141305,1.0,1,-896.0,-908.0,2343.78,2343.78
1388673,240821,1.0,8,-69.0,-93.0,6832.125,135.72
1688187,305307,1.0,2,-2377.0,-2377.0,20843.82,20843.82
1682025,390399,1.0,14,-1174.0,-1180.0,9198.495,9198.495
1345100,441885,1.0,3,-1321.0,-1331.0,21010.725,21010.725
2509585,357601,2.0,21,-142.0,-144.0,8453.385,13943.7
2741864,397151,1.0,2,-2361.0,-2360.0,16327.845,15133.14
2627548,373642,1.0,2,-516.0,-535.0,9009.63,9009.63
2833420,242906,1.0,2,-2155.0,-2178.0,7444.98,7444.98
2123494,184968,0.0,8,-2422.0,-2437.0,6750.0,6750.0
1258941,162352,3.0,3,-79.0,-107.0,10447.56,11250.0
2131400,290496,1.0,17,-198.0,-203.0,73116.27,73116.27
1645479,142173,0.0,96,-1100.0,-1100.0,4500.0,4500.0
1293983,432867,1.0,2,-63.0,-63.0,7700.715,7700.715
1716488,415895,0.0,19,-88.0,-88.0,11694.6,11694.6
2789338,263938,0.0,104,-408.0,-408.0,237.15,237.15
2563539,403399,1.0,19,-532.0,-538.0,12444.075,12444.075
2428897,427554,1.0,2,-458.0,-481.0,30154.725,30154.725
2090360,253965,3.0,19,-248.0,-250.0,14884.335,14884.335
1689456,251992,1.0,4,-1131.0,-1115.0,7834.32,3.78
1607455,209071,1.0,5,-2141.0,-2177.0,10082.025,10082.025
1817553,395162,0.0,73,-245.0,-245.0,132.03,132.03
2689418,344330,1.0,4,-2788.0,-2788.0,7981.2,7981.2
1387087,290685,0.0,34,-1373.0,-1373.0,1126.8,1126.8
2738039,186359,1.0,2,-688.0,-685.0,22080.6,22080.6
1030038,205961,1.0,5,-222.0,-224.0,17886.645,17886.645
1439727,218679,2.0,11,-416.0,-421.0,17718.885,17718.885
1256642,302175,3.0,11,-9.0,-11.0,15972.66,15972.66
1907373,327443,1.0,3,-1714.0,-1727.0,2921.67,2921.67
1649188,174530,1.0,8,-1036.0,-1039.0,17830.125,17830.125
2083062,241999,0.0,15,-850.0,-850.0,31500.0,31500.0
2480726,401496,2.0,23,-79.0,-111.0,66864.96,1308.105
1413336,217429,0.0,17,-2869.0,-2888.0,4050.0,4050.0
1150590,277865,0.0,16,-555.0,-555.0,527.535,527.535
1769222,357910,1.0,3,-160.0,-170.0,32580.765,32580.765
2641312,110416,1.0,3,-418.0,-429.0,19002.33,19002.33
1664501,207480,1.0,4,-181.0,-203.0,18096.255,18096.255
1776441,106573,0.0,68,-1519.0,-1519.0,233.1,233.1
2547542,423188,0.0,36,-180.0,-181.0,46143.36,46143.36
2066179,193848,1.0,8,-2233.0,-2254.0,15737.985,86.58
1626138,400496,1.0,6,-2114.0,-2125.0,15737.985,483.795
1267955,347644,2.0,8,-2806.0,-2806.0,5567.355,5567.355
2589495,338475,0.0,59,-1665.0,-1665.0,239.04,239.04
2464236,148174,0.0,53,-1518.0,-1521.0,6750.0,6750.0
2762955,228467,0.0,35,-224.0,-224.0,558.135,558.135
1229470,146627,1.0,7,-866.0,-865.0,23822.145,23822.145
1328023,298663,1.0,21,-636.0,-640.0,5871.33,5871.33
1688353,195089,1.0,7,-2036.0,-2040.0,3510.045,3510.045
2077446,422604,1.0,4,-143.0,-156.0,16785.09,16785.09
1678284,434557,2.0,10,-1529.0,-1539.0,18319.41,18319.41
1457158,291703,1.0,6,-755.0,-775.0,26327.97,26327.97
1007376,110568,0.0,56,-334.0,-334.0,1.35,1.35
1539146,348031,0.0,36,-32.0,-30.0,22793.58,13500.0
1343754,107725,1.0,5,-629.0,-658.0,7658.235,7658.235
1771031,325777,4.0,11,-205.0,-210.0,26642.655,26642.655
1235617,162582,0.0,92,-472.0,-472.0,4296.015,4296.015
2794863,375748,1.0,6,-1138.0,-1161.0,10309.815,10309.815
1698083,302325,1.0,1,-983.0,-994.0,16698.51,16698.51
1241732,192437,0.0,47,-1747.0,-1730.0,3375.0,3375.0
1532843,395780,1.0,5,-144.0,-144.0,21870.225,21870.225
2027023,162833,0.0,123,-20.0,-20.0,3544.56,3544.56
2257796,177312,1.0,8,-562.0,-569.0,51479.55,51479.55
1907326,110917,1.0,15,-899.0,-913.0,22483.935,97.875
1729343,291635,1.0,3,-2181.0,-2209.0,5111.55,5111.55
2584830,358855,1.0,3,-294.0,-310.0,13342.68,13342.68
2353542,344805,0.0,13,-2704.0,-2693.0,5.67,5.67
2569883,206878,0.0,2,-493.0,-501.0,2250.0,2250.0
1598769,234962,0.0,7,-761.0,-767.0,8349.795,8349.795
1499764,170838,1.0,10,-198.0,-199.0,7650.45,7650.45
1088635,275438,1.0,17,-259.0,-265.0,18101.205,18101.205
2011380,131284,0.0,125,-742.0,-742.0,66375.0,66375.0
2341366,184415,0.0,88,-278.0,-278.0,2.25,2.25
2221655,233976,1.0,2,-704.0,-723.0,5688.54,5688.54
1822604,213238,1.0,5,-772.0,-771.0,29540.835,29540.835
2729465,229843,1.0,7,-932.0,-935.0,13271.76,13271.76
2038918,262375,0.0,100,-869.0,-869.0,514.53,514.53
2403831,297978,1.0,22,-1823.0,-1832.0,18666.0,18666.0
2570032,308662,1.0,3,-1964.0,-1973.0,17702.73,17702.73
1645511,184333,0.0,56,-284.0,-284.0,172.485,172.485
2444558,240886,1.0,25,-678.0,-683.0,22121.955,22121.955
2294010,131195,1.0,5,-41.0,-61.0,5143.14,5143.14
1331889,347741,1.0,1,-2823.0,-2838.0,3861.72,3861.72
2001420,142814,0.0,26,-689.0,-706.0,11230.02,11230.02
1721968,433799,1.0,4,-313.0,-328.0,9135.045,9135.045
1622622,190779,0.0,14,-508.0,-508.0,4430.52,4430.52
1134257,166749,1.0,4,-1057.0,-1093.0,9830.025,9830.025
2805676,334926,1.0,3,-1459.0,-1470.0,6752.61,6752.61
1903418,187326,1.0,9,-282.0,-280.0,65790.0,63880.605
2526860,183996,1.0,7,-166.0,-195.0,33050.34,80.46
2557351,347666,0.0,32,-396.0,-397.0,6720.93,6720.93
1313722,405939,1.0,6,-689.0,-706.0,8233.83,8233.83
2570986,192015,0.0,8,-2319.0,-2335.0,4500.0,4500.0
1982249,409104,1.0,9,-101.0,-99.0,9082.125,8749.125
2207276,159920,1.0,6,-595.0,-620.0,7671.06,7671.06
1697781,213598,0.0,9,-1217.0,-1219.0,22500.0,22500.0
1437535,200367,0.0,23,-2783.0,-2799.0,3375.0,3375.0
2679082,308840,1.0,3,-206.0,-222.0,16217.505,16217.505
1037850,122161,0.0,4,-1116.0,-1116.0,1249.965,1249.965
2378059,284684,0.0,61,-1270.0,-1270.0,7200.0,7200.0
1419912,135828,1.0,3,-2229.0,-2251.0,6523.65,6523.65
1245306,127803,1.0,1,-30.0,-43.0,6883.335,6883.335
2379412,441957,1.0,12,-281.0,-290.0,11414.745,11414.745
1434467,125581,1.0,3,-1615.0,-1638.0,5398.245,5398.245
1942222,432935,0.0,8,-161.0,-180.0,1636.875,1636.875
1146954,445683,0.0,12,-985.0,-985.0,13500.0,13500.0
1958888,415549,1.0,14,-36.0,-36.0,11433.105,11433.105
2199422,220428,1.0,3,-570.0,-574.0,48698.595,48698.595
1411106,419156,0.0,75,-1339.0,-1339.0,1125.0,1125.0
2450112,380541,1.0,1,-399.0,-407.0,66513.555,66513.555
2203207,149410,0.0,10,-786.0,-794.0,3404.205,3404.205
2528871,224514,1.0,5,-319.0,-356.0,7108.155,1231.38
2613745,421035,1.0,15,-113.0,-132.0,22860.63,22860.63
2260867,417083,1.0,7,-794.0,-810.0,16075.08,16075.08
1282607,250071,1.0,3,-1261.0,-1290.0,13285.26,13285.26
1561275,389830,0.0,13,-2531.0,-2559.0,4500.0,450.0
1121845,240340,1.0,8,-2803.0,-2815.0,2241.855,2241.855
2347793,419355,1.0,5,-2217.0,-2221.0,17430.615,17430.615
1155281,152507,1.0,8,-1335.0,-1353.0,5325.12,5325.12
2789547,429915,1.0,14,-150.0,-171.0,34267.5,34267.5
2213521,276546,1.0,19,-57.0,-61.0,39976.65,39976.65
2270792,270858,0.0,30,-42.0,-45.0,33907.05,33907.05
2716867,430657,1.0,8,-40.0,-71.0,31836.465,31836.465
1952306,426011,1.0,8,-842.0,-854.0,44964.0,44964.0
2594075,253050,4.0,18,-464.0,-505.0,22693.095,22693.095
1158474,360041,1.0,18,-50.0,-54.0,39843.135,39843.135
2148601,179454,0.0,34,-205.0,-205.0,19.305,19.305
1359554,368862,1.0,11,-2255.0,-2255.0,12088.8,12088.8
2681456,361816,1.0,1,-545.0,-556.0,12080.52,12080.52
1518413,180143,0.0,23,-284.0,-284.0,3320.37,3320.37
1958796,280931,1.0,7,-267.0,-271.0,12691.035,12691.035
2100316,211019,1.0,4,-2313.0,-2323.0,3644.145,3633.75
1862405,292285,0.0,73,-1393.0,-1393.0,0.9,0.9
1179369,392814,0.0,52,-1951.0,-1968.0,3375.0,3375.0
1718604,179600,2.0,4,-1963.0,-1993.0,207529.2,207529.2
2712594,142423,0.0,68,-662.0,-662.0,200.88,200.88
1262040,205745,0.0,15,-2277.0,-2286.0,3375.0,3375.0
1538055,218630,1.0,7,-1407.0,-1376.0,2713.86,194.715
1011021,330746,2.0,23,-845.0,-862.0,1116.135,1116.135
2291334,151132,1.0,7,-358.0,-362.0,99290.7,99290.7
1609619,444186,0.0,88,-1147.0,-1147.0,1125.0,1125.0
1237204,339175,0.0,50,-2396.0,-2396.0,450.0,450.0
1799772,291155,0.0,6,-2194.0,-2209.0,6750.0,6750.0
1947522,423212,1.0,5,-1574.0,-1608.0,11908.395,291.42
1108109,161970,2.0,9,-251.0,-265.0,23876.55,23876.55
2784769,174884,1.0,6,-2449.0,-2453.0,2410.245,2410.245
2444854,379475,1.0,10,-377.0,-383.0,24172.65,24172.65
1643173,115884,1.0,19,-1018.0,-1030.0,6999.345,6999.345
2605672,192623,0.0,102,-336.0,-336.0,188.055,188.055
2712901,433441,0.0,86,-581.0,-583.0,4500.0,4500.0
2088951,359522,1.0,2,-443.0,-456.0,9543.915,9543.915
1772344,253542,0.0,17,-1714.0,-1719.0,9000.0,9000.0
1485704,433014,1.0,3,-725.0,-741.0,10624.68,10624.68
2064218,394997,0.0,36,-1713.0,-1720.0,7875.0,7875.0
1283701,235072,1.0,16,-649.0,-694.0,21544.965,21544.965
2137341,239411,0.0,34,-1853.0,-1861.0,6750.0,6750.0
1076478,368432,1.0,5,-103.0,-112.0,30271.95,30271.95
1845485,204398,0.0,61,-792.0,-792.0,124.965,124.965
2045849,402380,0.0,43,-2422.0,-2437.0,10800.0,10800.0
1626090,244581,1.0,3,-1913.0,-1925.0,7649.235,7649.235
2002587,128861,1.0,5,-732.0,-739.0,5045.985,5045.985
1331005,275868,1.0,11,-876.0,-885.0,8179.02,8179.02
2023645,391854,1.0,2,-437.0,-451.0,42547.995,42547.995
1234504,220648,1.0,1,-1088.0,-1102.0,7570.935,7570.935
1956292,233934,0.0,43,-522.0,-541.0,2250.0,2250.0
1007381,411467,0.0,24,-972.0,-972.0,18728.055,18728.055
1728673,165077,3.0,16,-244.0,-255.0,34555.095,34555.095
1676377,252272,1.0,21,-5.0,-6.0,14455.395,14455.395
1747319,106018,10.0,10,-23.0,-24.0,11679.3,11679.3
1219710,380750,4.0,9,-111.0,-124.0,81618.84,81618.84
1585599,420339,0.0,22,-119.0,-125.0,7135.56,2185.56
1305767,420401,1.0,11,-9.0,-20.0,12317.04,12317.04
2202825,327955,1.0,2,-2881.0,-2881.0,4919.58,4919.58
2437387,217726,1.0,8,-1288.0,-1300.0,4767.885,4767.885
1563217,345827,0.0,56,-1468.0,-1468.0,1125.0,1125.0
2509933,390596,2.0,9,-1898.0,-1898.0,8601.57,8601.57
1053741,272617,0.0,7,-173.0,-173.0,8021.205,4950.0
1912591,419309,1.0,10,-1197.0,-1224.0,16303.14,16303.14
1620646,446105,1.0,5,-135.0,-153.0,24649.11,24649.11
2450762,102961,0.0,88,-1221.0,-1221.0,66.69,66.69
2737991,305696,2.0,6,-15.0,-15.0,11276.775,11276.775
1220488,322430,1.0,4,-1098.0,-1118.0,4216.95,4216.95
2247003,373501,1.0,3,-298.0,-294.0,28502.82,27458.46
1856358,134750,3.0,4,-450.0,-479.0,16065.315,719.37
1985093,205724,1.0,9,-159.0,-187.0,16415.01,16415.01
2379077,376905,1.0,10,-1810.0,-1790.0,7731.855,7730.1
1716925,285347,1.0,9,-2022.0,-2024.0,14103.585,14103.585
2506386,392613,1.0,9,-814.0,-826.0,5179.05,5179.05
2300847,435586,1.0,8,-277.0,-281.0,10556.505,10556.505
1129019,326199,2.0,6,-367.0,-385.0,147185.55,147185.55
1914392,397807,0.0,14,-2797.0,-2797.0,1125.0,1125.0
2636254,122627,1.0,13,-1028.0,-1003.0,8851.5,7069.5
2139020,447177,1.0,3,-1481.0,-1506.0,20899.395,20899.395
2235501,337412,1.0,6,-1227.0,-1276.0,3066.3,3066.3
2095037,145308,0.0,28,-31.0,-35.0,13063.185,13063.185
1419855,135313,0.0,56,-2161.0,-2170.0,13500.0,13500.0
1818900,232230,1.0,2,-848.0,-849.0,18962.46,18962.46
1286895,356357,1.0,12,-630.0,-643.0,23561.73,23561.73
1328598,249455,0.0,14,-2311.0,-2317.0,4500.0,4500.0
1956481,329406,1.0,3,-198.0,-238.0,10840.5,10840.5
1994582,352543,1.0,2,-996.0,-998.0,18320.76,18320.76
1545150,420280,0.0,102,-1525.0,-1525.0,4500.0,4500.0
1127383,398815,1.0,5,-256.0,-256.0,9292.995,9292.995
1862195,283548,1.0,1,-326.0,-350.0,28111.725,28111.725
2327786,269252,0.0,35,-1680.0,-1695.0,2250.0,2250.0
2524327,413961,1.0,11,-1333.0,-1338.0,8227.395,8227.395
2617525,270168,0.0,115,-150.0,-150.0,254.07,254.07
1139296,385929,0.0,1,-2762.0,-2779.0,4500.0,4500.0
1752838,354164,1.0,18,-112.0,-117.0,37199.835,32361.705
2196334,298626,0.0,62,-1069.0,-1090.0,12375.0,12375.0
1056229,196949,0.0,23,-921.0,-921.0,296.595,296.595
1509864,199155,1.0,4,-388.0,-390.0,6091.245,6091.245
2235700,224953,1.0,3,-496.0,-513.0,6244.605,6244.605
2082460,101841,1.0,23,-1828.0,-1831.0,10332.18,10332.18
2391645,225448,0.0,87,-405.0,-405.0,662.94,662.94
1206371,391771,1.0,11,-404.0,-413.0,3580.56,3580.56
1461640,142101,0.0,52,-275.0,-281.0,18767.205,18767.205
1223532,107130,3.0,7,-983.0,-987.0,21422.25,21422.25
1956408,370125,0.0,73,-1490.0,-1490.0,148500.0,148500.0
1561782,284726,0.0,21,-2215.0,-2224.0,9000.0,9000.0
2083704,391531,0.0,7,-2367.0,-2374.0,3375.0,3150.0
2194314,449944,1.0,1,-978.0,-973.0,13448.16,4025.16
2189793,433185,1.0,1,-936.0,-949.0,12927.735,12927.735
1488754,433574,0.0,20,-2558.0,-2558.0,4500.0,4500.0
2805430,442469,1.0,9,-2110.0,-2120.0,5241.96,5241.96
1129430,283203,1.0,15,-1701.0,-1694.0,13226.04,12535.245
2584763,147203,1.0,19,-910.0,-918.0,2513.52,2513.52
1187443,258747,1.0,5,-257.0,-283.0,10807.605,10807.605
1852019,176830,1.0,9,-648.0,-693.0,5367.06,5367.06
2010918,249521,0.0,13,-2503.0,-2517.0,4500.0,4500.0
1362805,423664,1.0,6,-454.0,-470.0,5169.915,5169.915
1797871,298192,1.0,2,-926.0,-953.0,31576.86,31576.86
1954118,389102,1.0,10,-389.0,-395.0,20492.28,20492.28
2798340,325280,1.0,8,-419.0,-433.0,10667.34,10667.34
1877694,170915,1.0,4,-223.0,-234.0,49398.525,49398.525
1051818,137415,0.0,26,-2270.0,-2293.0,9000.0,9000.0
1336840,385438,1.0,11,-299.0,-323.0,46131.075,46131.075
1251380,308058,1.0,4,-1362.0,-1369.0,9640.305,9640.305
2760149,334909,0.0,26,-2209.0,-2219.0,9000.0,9000.0
1096443,205153,1.0,2,-621.0,-630.0,19913.31,19913.31
1710988,194485,0.0,12,-861.0,-861.0,18000.0,18000.0
2458282,424173,0.0,11,-2471.0,-2471.0,4500.0,4500.0
2108242,404396,1.0,2,-1770.0,-1770.0,8557.695,8557.695
1924077,261613,1.0,9,-2036.0,-2045.0,22030.65,22030.65
2060198,415738,3.0,9,-302.0,-305.0,34245.0,34245.0
1259812,383409,0.0,3,-642.0,-642.0,25245.0,25245.0
2532472,246556,2.0,25,-255.0,-256.0,44214.255,44214.255
1242580,306824,1.0,13,-352.0,-353.0,36598.095,36598.095
1360092,351781,0.0,93,-396.0,-396.0,429.255,429.255
2300525,123951,1.0,9,-1341.0,-1311.0,6743.7,6654.87
1487709,152452,0.0,17,-2220.0,-2231.0,4500.0,4500.0
2257500,426754,0.0,4,-183.0,-179.0,4430.115,3785.355
1960267,215318,0.0,12,-709.0,-709.0,4.05,4.05
1947224,405446,1.0,4,-635.0,-642.0,34717.5,34717.5
2190142,398381,1.0,2,-1904.0,-1907.0,3531.33,3531.33
1447070,369666,1.0,1,-1715.0,-1725.0,14494.68,14494.68
2410077,409743,1.0,6,-640.0,-643.0,11445.48,11445.48
1306766,389486,1.0,6,-468.0,-507.0,7496.1,7496.1
1617168,215525,1.0,10,-616.0,-618.0,52308.09,52308.09
2340981,279825,1.0,17,-1860.0,-1886.0,18041.625,188.01
1016580,438476,0.0,79,-863.0,-863.0,117.225,117.225
1369955,292366,0.0,9,-159.0,-159.0,361.62,361.62
1050936,201357,1.0,7,-1220.0,-1227.0,18661.05,18661.05
1330806,133064,0.0,32,-1464.0,-1464.0,14.31,14.31
2294330,231409,1.0,4,-302.0,-314.0,19716.39,19716.39
1265676,103886,1.0,3,-2518.0,-2522.0,1801.8,1801.8
1640165,194320,0.0,74,-485.0,-485.0,13500.0,13500.0
2114210,371608,0.0,10,-448.0,-467.0,10199.79,10199.79
2701943,289826,0.0,91,-577.0,-577.0,641.835,641.835
1885271,222564,0.0,46,-94.0,-94.0,2235.375,2235.375
1723211,196461,1.0,8,-242.0,-241.0,11593.395,11593.395
2106025,114980,1.0,1,-2334.0,-2360.0,9547.92,9547.92
1899451,389229,1.0,4,-2810.0,-2810.0,5218.74,5218.74
2313843,372060,1.0,10,-879.0,-907.0,50175.855,4049.055
1308804,171351,1.0,3,-191.0,-243.0,14740.515,14740.515
2637500,266560,1.0,5,-438.0,-437.0,18235.08,18235.08
1388873,275583,1.0,3,-897.0,-938.0,9964.935,9964.935
1384966,189332,1.0,8,-1693.0,-1699.0,7559.505,7559.505
1865445,291212,0.0,119,-1301.0,-1301.0,398.88,398.88
2050786,184639,1.0,5,-76.0,-99.0,10508.85,10508.85
1092334,422899,0.0,20,-621.0,-621.0,416961.945,416961.945
1874231,183005,1.0,7,-854.0,-854.0,51224.22,51224.22
1925979,292394,0.0,58,-1437.0,-1437.0,692.28,692.28
2440197,262099,1.0,22,-908.0,-909.0,6346.665,6346.665
1008309,340441,6.0,7,-213.0,-217.0,6658.92,16581.69
2540359,391922,2.0,8,-94.0,-103.0,4574.475,4574.475
2535545,452042,1.0,3,-261.0,-272.0,24178.59,24178.59
1749928,308240,1.0,9,-2188.0,-2207.0,11103.885,11103.885
2118396,151357,0.0,78,-227.0,-236.0,21245.76,21245.76
2283433,204821,0.0,7,-2109.0,-2128.0,9000.0,9000.0
1202113,383537,0.0,40,-660.0,-660.0,1862.685,1862.685
1595879,453131,1.0,11,-1231.0,-1232.0,31529.25,31529.25
1133204,183044,1.0,7,-2520.0,-2520.0,4900.995,4900.995
2565249,243139,1.0,9,-15.0,-37.0,8497.575,8497.575
2102433,428545,0.0,13,-2759.0,-2759.0,20250.0,20250.0
2831837,206936,1.0,5,-270.0,-282.0,7947.945,7947.945
2811834,268806,1.0,7,-310.0,-318.0,7216.2,7216.2
2696715,302874,0.0,41,-1727.0,-1744.0,2250.0,2250.0
1998522,144212,0.0,6,-157.0,-157.0,277.875,277.875
1518500,111153,1.0,1,-2299.0,-2307.0,5391.945,5391.945
1682453,378506,2.0,3,-999.0,-1009.0,21743.055,21743.055
1406356,172393,0.0,54,-1291.0,-1300.0,8508.78,8508.78
2709140,331109,1.0,1,-2140.0,-2160.0,2215.35,2215.35
2755048,155024,0.0,2,-888.0,-887.0,2250.0,2250.0
2729749,129856,1.0,4,-618.0,-621.0,17160.075,17160.075
1573635,362390,0.0,38,-28.0,-28.0,2493.855,2493.855
2744944,213896,1.0,7,-65.0,-76.0,18981.945,18981.945
2127985,108104,1.0,2,-1354.0,-1355.0,25882.425,25882.425
1604824,129238,1.0,6,-1516.0,-1527.0,6752.34,6752.34
2687618,189367,1.0,7,-1255.0,-1258.0,7606.89,7606.89
2515500,356939,1.0,10,-377.0,-407.0,14216.355,14216.355
2564476,266904,1.0,3,-2190.0,-2198.0,4086.045,4086.045
1446664,297665,1.0,4,-514.0,-523.0,12485.7,12485.7
1947388,348723,1.0,2,-840.0,-855.0,24561.765,24561.765
1723316,109320,1.0,8,-2167.0,-2192.0,5687.055,5673.87
1455371,228554,0.0,19,-2486.0,-2486.0,68355.0,68355.0
1565493,406136,1.0,9,-724.0,-731.0,11916.315,11916.315
1132543,169421,0.0,33,-2701.0,-2712.0,4050.0,4050.0
2532560,272528,0.0,1,-728.0,-732.0,2356.065,2356.065
1660590,286169,1.0,2,-1451.0,-1504.0,19676.565,19676.565
2165719,358186,2.0,8,-78.0,-111.0,15270.3,15270.3
2467738,358936,0.0,7,-2603.0,-2614.0,9000.0,9000.0
1079459,155995,1.0,6,-809.0,-843.0,6078.465,6078.465
2208373,199186,1.0,1,-237.0,-242.0,34437.645,34437.645
1670266,322722,1.0,15,-1202.0,-1203.0,10742.31,10742.31
1466918,405605,1.0,4,-1466.0,-1478.0,13748.13,13748.13
1061710,115972,1.0,5,-826.0,-840.0,23008.5,23008.5
1036483,402879,1.0,6,-1350.0,-1362.0,6210.18,6210.18
1920105,247934,0.0,5,-541.0,-541.0,5441.355,5441.355
1920173,291544,1.0,5,-741.0,-751.0,11011.545,11011.545
2226939,257905,1.0,5,-721.0,-728.0,4060.125,4060.125
2116698,337270,0.0,9,-880.0,-876.0,15750.0,15750.0
1110109,406225,1.0,2,-1338.0,-1358.0,4569.48,4567.5
1542279,415801,1.0,6,-1900.0,-1908.0,2814.93,2814.93
2387047,247572,1.0,23,-648.0,-651.0,4716.45,4716.45
1697793,443113,1.0,12,-345.0,-353.0,23599.755,23599.755
2411513,421255,1.0,15,-281.0,-311.0,33608.655,33608.655
2357802,207569,1.0,5,-66.0,-72.0,8012.925,8012.925
2235148,365688,0.0,54,-2050.0,-2050.0,26.055,26.055
1914472,354144,2.0,19,-213.0,-223.0,15792.975,15792.975
1207862,327034,0.0,38,-2199.0,-2199.0,13500.0,13500.0
2080387,110525,0.0,25,-2491.0,-2502.0,9000.0,9000.0
1487482,291922,1.0,7,-2855.0,-2855.0,8193.69,8193.69
2696302,209982,1.0,4,-1560.0,-1569.0,5219.55,5219.55
1640836,417149,1.0,3,-855.0,-897.0,6778.98,6778.98
2540291,441963,1.0,2,-528.0,-546.0,41952.06,41952.06
2287321,112213,0.0,11,-2141.0,-2152.0,9000.0,9000.0
2186853,158146,0.0,55,-1496.0,-1496.0,252.54,252.54
1419347,336163,1.0,4,-144.0,-149.0,18076.23,18076.23
1206630,301579,1.0,7,-272.0,-274.0,35852.895,35852.895
1132263,228383,0.0,12,-836.0,-838.0,15445.395,15445.395
1790969,196823,1.0,3,-338.0,-344.0,27398.25,27398.25
2681725,405073,0.0,80,-654.0,-654.0,225.0,225.0
1574008,343419,1.0,7,-1179.0,-1196.0,12521.16,12521.16
1363621,182213,0.0,169,-622.0,-635.0,10800.0,10800.0
1900210,141863,1.0,14,-837.0,-846.0,25032.96,25032.96
1040117,333600,1.0,11,-1364.0,-1364.0,3427.2,3427.2
1949384,294727,1.0,10,-216.0,-230.0,22698.9,22698.9
1417351,360770,0.0,61,-1884.0,-1884.0,396.45,396.45
2642349,411571,1.0,12,-101.0,-122.0,4802.535,4802.535
2748775,297314,1.0,19,-553.0,-557.0,27449.82,27449.82
1520197,298170,1.0,6,-1737.0,-1752.0,2553.795,2553.795
2258115,290178,1.0,4,-398.0,-412.0,4045.995,4045.995
1028645,180153,0.0,27,-931.0,-931.0,3150.0,3150.0
1817438,442277,1.0,26,-1929.0,-1960.0,5579.55,159.075
1872924,161953,1.0,2,-1526.0,-1535.0,4166.955,4166.955
1213295,435074,4.0,17,-138.0,-144.0,21080.88,21080.88
1956354,325305,0.0,58,-1265.0,-1276.0,7875.0,7875.0
1405607,452774,2.0,9,-857.0,-864.0,25259.04,25259.04
2010713,253772,1.0,5,-425.0,-429.0,10555.515,10555.515
1847514,306226,1.0,3,-2809.0,-2809.0,10775.43,10775.43
1254736,313534,1.0,3,-280.0,-280.0,25245.0,25245.0
1001757,155662,1.0,3,-510.0,-514.0,5071.905,5071.905
2690847,282956,0.0,80,-1196.0,-1209.0,3375.0,3375.0
2033567,190741,0.0,47,-826.0,-826.0,934.2,934.2
1783502,372322,0.0,27,-19.0,-20.0,11416.86,11414.655
2064502,295423,1.0,4,-2221.0,-2226.0,3049.02,3049.02
1690539,107390,1.0,13,-720.0,-720.0,32823.675,32823.675
2247582,450957,0.0,51,-1500.0,-1500.0,1958.04,1958.04
1577245,261526,1.0,6,-2294.0,-2303.0,10704.96,10704.96
2628300,415815,0.0,109,-1589.0,-1589.0,4050.0,4050.0
2583075,164393,0.0,17,-2256.0,-2272.0,3375.0,3375.0
1343566,329217,0.0,48,-79.0,-79.0,2139.66,2139.66
2440235,367798,0.0,37,-2277.0,-2277.0,3565.89,3565.89
1077311,436037,1.0,1,-663.0,-668.0,17725.995,17725.995
2745087,150346,1.0,7,-1812.0,-1833.0,5108.67,5107.5
1155810,416285,0.0,42,-530.0,-530.0,62.955,62.955
1444783,144516,0.0,45,-452.0,-452.0,59.625,59.625
2238397,275249,1.0,9,-2325.0,-2329.0,4282.56,4282.56
1162738,311259,1.0,6,-1406.0,-1407.0,22106.34,22106.34
1912569,406796,1.0,3,-82.0,-88.0,3508.29,3508.29
2297191,226398,1.0,1,-270.0,-277.0,20979.0,20979.0
1158426,344672,1.0,3,-276.0,-291.0,32351.265,32351.265
2536151,239156,0.0,45,-1087.0,-1087.0,236.43,236.43
2427918,107975,1.0,1,-137.0,-160.0,11797.065,11797.065
1210752,436513,7.0,8,-8.0,-36.0,55318.68,90000.0
1284816,108635,1.0,10,-2511.0,-2639.0,1994.04,1994.04
2353831,242805,1.0,8,-198.0,-197.0,18918.0,18918.0
1693382,413790,7.0,106,-821.0,-513.0,1350.0,1350.0
1940860,209087,0.0,10,-493.0,-493.0,1860.66,1860.66
2055511,283508,1.0,4,-68.0,-95.0,9533.25,9533.25
1461129,204013,1.0,3,-2909.0,-2909.0,8295.75,8295.75
2002345,293683,1.0,5,-1219.0,-1233.0,6783.84,6783.84
2497688,413536,1.0,1,-2855.0,-2885.0,8585.325,8585.325
2744813,166197,0.0,87,-887.0,-887.0,2718.72,2718.72
1006466,363890,1.0,12,-387.0,-389.0,55523.52,55523.52
1817531,362364,0.0,128,-744.0,-774.0,1729.26,129.915
1711087,129110,1.0,1,-358.0,-363.0,66093.93,66093.93
2127352,441853,0.0,32,-2114.0,-2129.0,9000.0,9000.0
